Seconds,Latitude,Longitude,Elevation,Data
2022-09-22T09:30:19.708989Z,51.539352586999996,-0.14769215749999998,92266.6,2492.1188118811883
2022-09-22T09:30:20.708989Z,51.539353625,-0.147690435,92052.6,2494.0
2022-09-22T09:30:21.708989Z,51.539353408,-0.147689234,91940.9,2495.92
2022-09-22T09:30:22.708989Z,51.539353548,-0.147690316,91888.0,2497.0
2022-09-22T09:30:23.708989Z,51.539353616,-0.14769043,91958.9,2498.930693069307
2022-09-22T09:30:24.708989Z,51.539353496,-0.147690937,92041.6,2500.0
2022-09-22T09:30:25.708989Z,51.539352261,-0.14769132,92317.1,2500.0
2022-09-22T09:30:26.708989Z,51.539352861,-0.147689979,92125.0,2500.0
2022-09-22T09:30:27.708989Z,51.539352877,-0.147689986,92100.0,2500.6831683168316
2022-09-22T09:30:28.708989Z,51.53935343,-0.147690113,92044.9,2501.0
2022-09-22T09:30:29.708989Z,51.539353977,-0.147690479,91926.2,2507.930693069307
2022-09-22T09:30:30.708989Z,51.539354377,-0.147690506,91856.4,2511.0
2022-09-22T09:30:31.708989Z,51.53935435,-0.147690237,91859.6,2518.81
2022-09-22T09:30:32.708989Z,51.539353376,-0.147690529,92022.8,2522.0
2022-09-22T09:30:33.708989Z,51.539353348,-0.147690184,92027.1,2524.2772277227723
2022-09-22T09:30:34.708989Z,51.5393525,-0.147690446,92181.1,2532.0
2022-09-22T09:30:35.708989Z,51.539352336,-0.147690417,92298.5,2532.0
2022-09-22T09:30:36.708989Z,51.53935333,-0.147690057,92124.8,2532.0
2022-09-22T09:30:37.708989Z,51.539354101,-0.147689858,91986.5,2528.3960396039606
2022-09-22T09:30:38.708989Z,51.539354223,-0.147689241,91948.0,2518.0
2022-09-22T09:30:39.708989Z,51.53935455,-0.147688238,91886.3,2518.0
2022-09-22T09:30:40.708989Z,51.539354552,-0.147687714,91908.1,2518.0
2022-09-22T09:30:41.708989Z,51.539354293,-0.147687897,91908.9,2519.7821782178216
2022-09-22T09:30:42.708989Z,51.539353725,-0.147687516,91782.5,2524.0
2022-09-22T09:30:43.708989Z,51.53935335,-0.147689015,91960.4,2525.5686274509803
2022-09-22T09:30:44.708989Z,51.539353544,-0.147689126,91973.3,2529.0
2022-09-22T09:30:45.708989Z,51.5393528,-0.147689485,92034.5,2528.68
2022-09-22T09:30:46.708989Z,51.539352997,-0.1476894,92042.3,2528.0
2022-09-22T09:30:47.708989Z,51.539353453,-0.147689404,91916.1,2526.6534653465346
2022-09-22T09:30:48.708989Z,51.539354796,-0.147688595,91779.1,2524.0
2022-09-22T09:30:49.708989Z,51.53935584,-0.147688374,91683.9,2524.0
2022-09-22T09:30:50.708989Z,51.539355914,-0.147689073,91605.3,2515.5
2022-09-22T09:30:51.708989Z,51.539356174,-0.147689445,91378.1,2514.0
2022-09-22T09:30:52.708989Z,51.539356601,-0.147689616,91239.0,2511.4117647058824
2022-09-22T09:30:53.708989Z,51.539357017,-0.147691169,91201.6,2511.0
2022-09-22T09:30:54.708989Z,51.539357356,-0.147691319,91216.2,2515.3564356435645
2022-09-22T09:30:55.708989Z,51.539359002,-0.147689886,91129.4,2516.0
2022-09-22T09:30:56.708989Z,51.539359652,-0.147689758,91123.1,2516.891089108911
2022-09-22T09:30:57.708989Z,51.539359686,-0.147690209,90991.3,2517.0
2022-09-22T09:30:58.708989Z,51.539359669,-0.147690536,90881.7,2511.5346534653463
2022-09-22T09:30:59.708989Z,51.539358628,-0.14769267,90804.0,2511.0
2022-09-22T09:31:00.708989Z,51.539356998,-0.147692706,91189.4,2520.207920792079
2022-09-22T09:31:01.708989Z,51.539358083,-0.147692384,91251.1,2521.0
2022-09-22T09:31:02.708989Z,51.539357359,-0.147694102,91208.6,2526.6363636363635
2022-09-22T09:31:03.708989Z,51.539358309,-0.1476934,91114.0,2527.0
2022-09-22T09:31:04.708989Z,51.539359211,-0.147692792,90953.1,2530.6435643564355
2022-09-22T09:31:05.708989Z,51.539357569,-0.147693735,91202.9,2535.0
2022-09-22T09:31:06.708989Z,51.539356287,-0.147694377,91375.0,2532.207920792079
2022-09-22T09:31:07.708989Z,51.53935585,-0.147694709,91319.6,2529.0
2022-09-22T09:31:08.708989Z,51.539355334,-0.147695218,91352.9,2521.871287128713
2022-09-22T09:31:09.708989Z,51.539354612,-0.147695943,91378.7,2514.0
2022-09-22T09:31:10.708989Z,51.539353921,-0.147695973,91458.2,2509.1485148514853
2022-09-22T09:31:11.708989Z,51.539353469,-0.14769637,91417.0,2504.0
2022-09-22T09:31:12.708989Z,51.539353337,-0.147696234,91409.1,2499.960396039604
2022-09-22T09:31:13.708989Z,51.539353127,-0.147696362,91464.3,2496.0
2022-09-22T09:31:14.708989Z,51.539352351,-0.147697133,91533.5,2490.8514851485147
2022-09-22T09:31:15.708989Z,51.539352198,-0.147697125,91521.4,2486.0
2022-09-22T09:31:16.708989Z,51.539352362,-0.147697385,91426.3,2479.529411764706
2022-09-22T09:31:17.708989Z,51.539352323,-0.147697358,91437.4,2474.0
2022-09-22T09:31:18.708989Z,51.53935209,-0.147697722,91401.3,2466.792079207921
2022-09-22T09:31:19.708989Z,51.539352276,-0.147697995,91503.2,2461.0
2022-09-22T09:31:20.708989Z,51.539352174,-0.147698721,91621.3,2459.960396039604
2022-09-22T09:31:21.708989Z,51.539352994,-0.147699428,91327.3,2446.0
2022-09-22T09:31:22.708989Z,51.539352173,-0.147696195,91321.8,2445.841584158416
2022-09-22T09:31:23.708989Z,51.539348451,-0.147691813,91381.6,2444.0
2022-09-22T09:31:24.708989Z,51.539345787,-0.147690397,91242.9,2443.80198019802
2022-09-22T09:31:25.708989Z,51.539339058,-0.147684367,91154.5,2442.0
2022-09-22T09:31:26.708989Z,51.539333588,-0.147676771,90874.9,2442.0
2022-09-22T09:31:27.708989Z,51.539328287,-0.147670442,91102.5,2442.0
2022-09-22T09:31:28.708989Z,51.539325327,-0.147663543,90926.4,2441.871287128713
2022-09-22T09:31:29.708989Z,51.539323175,-0.147649532,90761.4,2441.0
2022-09-22T09:31:30.708989Z,51.53932247,-0.147631129,91016.3,2440.168316831683
2022-09-22T09:31:31.708989Z,51.539325193,-0.147613316,90833.1,2435.0
2022-09-22T09:31:32.708989Z,51.539327346,-0.147595296,90981.0,2433.4158415841584
2022-09-22T09:31:33.708989Z,51.539329332,-0.147575335,91073.1,2425.0
2022-09-22T09:31:34.708989Z,51.539330378,-0.147553892,91331.0,2424.158415841584
2022-09-22T09:31:35.708989Z,51.539329162,-0.147533502,91524.1,2420.0
2022-09-22T09:31:36.708989Z,51.539325307,-0.14751396,91762.3,2420.0
2022-09-22T09:31:37.708989Z,51.539319689,-0.147498557,91801.5,2416.55
2022-09-22T09:31:38.708989Z,51.53931227,-0.147487825,91915.0,2415.0
2022-09-22T09:31:39.708989Z,51.539304089,-0.14747922,92098.2,2411.4851485148515
2022-09-22T09:31:40.708989Z,51.539295281,-0.147470793,92457.7,2410.0
2022-09-22T09:31:41.708989Z,51.539289772,-0.147460614,92388.0,2407.1485148514853
2022-09-22T09:31:42.708989Z,51.539291532,-0.147444984,91150.3,2406.0
2022-09-22T09:31:43.708989Z,51.539288009,-0.147432487,90561.5,2400.871287128713
2022-09-22T09:31:44.708989Z,51.539283271,-0.147420353,90416.6,2399.0
